"amount","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","latitude","longitude","phone_2","status"
"52.09","402360","5","0","1","09","0","1","42.8333","12.8333","49","0"
"52.09","533317","0","1","1","09","0","1","45.1333","10.6000","20","0"
"52.09","533317","0","1","1","09","0","1","41.9000","12.4833","51","0"
"52.09","533317","0","1","1","09","4","1","42.8333","12.8333","39","0"
"74.41","418850","5","0","1","09","2","1","41.9000","12.4833","88","0"
"74.41","522701","0","1","1","09","0","1","42.8333","12.8333","88","0"
"74.41","540047","0","1","1","09","2","1","42.8333","12.8333","38","0"
"75.00","457115","5","0","1","09","2","1","55.6761","12.5683","undefined","1"
"74.41","516499","0","1","2","09","2","1","42.8333","12.8333","33","1"
"74.41","546985","0","1","1","09","0","1","42.8333","12.8333","47","0"
"75.00","479694","5","0","1","09","2","1","55.6761","12.5683","undefined","0"
"74.41","453997","5","0","1","09","2","1","42.8333","12.8333","39","0"
"74.41","524632","0","1","1","09","0","1","48.8600","2.3500","47","0"
"74.41","533317","0","1","2","09","2","1","42.8333","12.8333","71","0"
"74.41","402360","5","0","1","09","2","1","42.8333","12.8333","39","0"
"74.41","534207","0","1","1","09","2","1","42.8333","12.8333","40","0"
"74.41","533317","0","1","1","09","2","1","40.9474","14.3726","34","0"
"74.41","534207","0","1","1","09","0","1","37.4922","15.0704","47","0"
"74.41","402360","5","0","1","09","4","1","42.8333","12.8333","40","0"
"74.41","533317","0","1","1","09","0","1","42.8333","12.8333","89","0"
"74.41","536414","0","1","1","09","0","1","43.7667","11.2500","33","0"
"75.00","457140","5","0","1","09","0","1","54.9364","10.7102","undefined","0"
"74.41","533317","0","1","1","09","2","1","45.4080","11.8859","48","0"
"74.41","539832","0","1","1","09","1","1","45.4167","11.8833","47","0"
"74.41","534207","0","1","1","09","2","1","45.4643","9.1895","89","0"
"74.41","533317","0","1","1","09","0","1","41.8947","12.4839","28","0"
"74.41","529204","0","1","1","09","4","1","45.3286","10.0549","33","1"
"74.41","423067","5","0","2","09","2","1","45.4667","9.2000","75","0"
"74.41","533317","0","1","1","09","2","1","43.8573","11.0803","51","0"
"2.20","533317","0","1","2","09","0","1","40.8864","17.1655","33","0"
"2.20","402360","5","0","1","12","0","1","42.8333","12.8333","47","0"
"2.20","533317","0","1","1","12","2","1","42.8333","12.8333","92","0"
"2.20","533317","0","1","1","12","2","1","45.4667","9.2000","45","0"
"2.20","533317","0","1","1","12","0","1","40.4761","17.2297","40","0"
"2.20","531170","0","1","1","12","0","1","45.2890","8.8866","66","0"
"2.20","402360","5","0","1","12","0","1","40.0514","18.1265","89","0"
"2.20","402360","5","0","1","13","0","1","45.5356","10.2147","34","0"
"2.20","402360","5","0","1","13","5","1","42.8333","12.8333","27","0"
"2.20","533875","0","1","1","14","4","1","45.4643","9.1895","47","0"
"2.20","453997","5","0","1","14","0","1","42.8333","12.8333","33","0"
"2.20","534207","0","1","1","14","0","1","42.8333","12.8333","34","0"
"2.20","533317","0","1","1","14","2","1","42.8333","12.8333","47","0"
"2.20","402360","5","0","1","14","4","1","45.4558","12.0712","91","0"
"2.20","534413","0","1","1","14","4","1","45.4643","9.1895","24","0"
"2.20","533317","0","1","1","14","0","1","45.0500","11.1833","39","0"
"2.20","512669","0","1","1","14","0","1","42.8333","12.8333","47","0"
"2.20","533317","0","1","2","14","0","1","42.8333","12.8333","29","0"
"2.20","512669","0","1","1","15","0","1","42.8333","12.8333","80","0"
"2.20","531170","0","1","1","15","1","1","40.8333","14.2500","49","0"
"2.20","403029","5","0","2","15","0","1","43.4420","11.1605","66","0"
"2.20","533004","0","1","1","15","1","1","42.8333","12.8333","47","0"
"2.20","402360","5","0","1","15","0","1","40.9700","14.1904","35","0"
"2.20","557484","1","1","1","15","2","1","42.8333","12.8333","89","0"
"2.20","533317","0","1","1","15","0","1","42.8333","12.8333","33","0"
"2.20","535476","1","1","1","15","0","1","48.8600","2.3500","71","0"
"2.20","536414","0","1","1","16","1","1","42.8333","12.8333","70","0"
"2.20","489452","5","0","1","16","1","1","42.8333","12.8333","39","0"
"2.20","533317","0","1","1","17","0","1","42.8333","12.8333","92","0"
"2.20","423067","5","0","1","18","2","1","42.8333","12.8333","47","0"
"2.20","535570","1","1","1","18","2","1","45.0705","7.6868","29","0"
"2.20","533317","0","1","1","20","0","1","43.6333","13.5000","47","0"
"2.20","402360","5","0","1","20","2","1","37.5000","15.1000","38","0"
"2.20","539832","0","1","1","20","0","1","45.4089","9.1257","93","0"
"2.20","402360","5","0","1","20","0","1","44.4167","8.9500","33","0"
"2.20","402360","5","0","1","20","2","1","45.4643","9.1895","12","0"
"2.25","457177","5","0","1","22","0","1","55.6759","12.5655","undefined","0"
"2.25","457190","5","0","1","22","0","1","57.2702","9.9410","undefined","0"
"2.25","402620","5","0","1","22","0","1","55.6759","12.5655","undefined","0"
"2.20","533317","0","1","1","22","0","1","45.5000","9.2667","33","0"
"2.20","434994","5","0","1","22","0","1","44.8333","11.5833","48","0"
"2.20","533317","0","1","2","23","0","2","42.8333","12.8333","39","0"
"2.25","457176","5","0","1","23","0","2","55.6761","12.5683","undefined","0"
"2.25","457190","5","0","1","23","3","2","55.6761","12.5683","45","0"
"2.25","557384","1","1","1","01","2","2","55.6761","12.5683","undefined","0"
"2.25","457173","5","0","1","06","2","2","55.6667","12.5833","undefined","0"
"2.25","402620","5","0","1","07","0","2","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","07","0","2","43.7793","11.2463","45","0"
"2.25","457168","5","0","1","07","0","2","55.3617","10.6519","45","0"
"2.20","533317","0","1","1","07","3","2","44.6516","10.7794","40","0"
"41.67","533317","0","1","1","08","0","2","42.8333","12.8333","24","0"
"41.67","533317","0","1","1","08","2","2","45.5801","9.2725","27","0"
"41.67","437863","5","0","1","08","2","2","44.8419","11.1591","40","0"
"42.00","557384","1","1","1","08","3","2","55.6761","12.5683","undefined","0"
"41.67","533317","0","1","1","08","2","2","40.9319","14.1956","44","0"
"41.67","533317","0","1","1","08","1","2","42.8333","12.8333","39","0"
"41.67","534413","0","1","1","08","4","2","46.0650","13.2587","47","0"
"52.09","534207","0","1","1","08","0","2","45.6978","9.0593","48","0"
"52.09","402360","5","0","1","08","2","2","45.8640","8.5094","39","0"
"52.09","497040","5","0","2","08","0","2","48.8600","2.3500","66","1"
"52.09","402360","5","0","1","08","0","2","48.8600","2.3500","51","0"
"52.09","402360","5","0","1","08","0","2","44.8000","10.3333","47","0"
"52.09","533317","0","1","1","08","0","2","38.1158","13.3598","47","0"
"74.41","533317","0","1","1","08","0","2","45.4643","9.1895","75","0"
"74.41","533317","0","1","1","08","0","2","42.8333","12.8333","42","0"
"74.41","533317","0","1","1","08","2","2","42.8333","12.8333","49","0"
"74.41","533317","0","1","1","08","0","2","42.8333","12.8333","45","0"
"74.41","533317","0","1","1","08","4","2","40.8333","14.2500","39","0"
"74.41","533317","0","1","1","08","1","2","42.8333","12.8333","29","0"
"74.41","518964","0","1","1","08","0","2","45.0500","7.6667","88","0"
"74.41","533317","0","1","1","08","2","2","42.8333","12.8333","29","0"
"74.41","402360","5","0","1","08","0","2","48.8600","2.3500","39","0"
"74.41","520942","0","1","1","08","0","2","44.4667","11.9500","33","0"
"74.41","542216","0","1","2","08","2","2","42.8333","12.8333","35","0"
"74.41","402360","5","0","1","08","0","2","42.8333","12.8333","47","0"
"74.41","535584","1","1","1","08","0","2","43.7912","12.1551","38","0"
"74.41","533317","0","1","1","08","0","2","42.8333","12.8333","33","0"
"74.41","530514","0","1","1","08","2","2","45.0705","7.6868","35","0"
"74.41","526430","0","1","1","08","2","2","42.8333","12.8333","46","0"
"74.41","534207","0","1","1","08","2","2","42.8333","12.8333","38","0"
"75.00","406438","5","0","1","08","0","2","56.1697","9.5451","undefined","0"
"74.41","510079","0","1","2","08","0","2","45.4089","9.1257","31","0"
"74.41","535476","1","1","1","08","0","2","42.8333","12.8333","71","0"
"74.41","543013","0","1","1","08","0","2","42.8333","12.8333","28","0"
"74.41","533317","0","1","1","08","2","2","44.6574","11.0229","20","0"
"74.41","453997","5","0","1","08","0","2","46.0667","11.1333","48","1"
"74.41","533317","0","1","1","08","0","2","42.8333","12.8333","47","0"
"74.41","533317","0","1","1","08","0","2","43.7793","11.2463","48","0"
"74.41","535476","1","1","1","08","0","2","38.8825","16.6009","47","0"
"74.41","483843","5","0","1","08","4","2","42.8333","12.8333","66","0"
"2.25","457178","5","0","1","08","0","2","56.1697","9.5451","undefined","0"
"2.20","558686","0","1","1","09","0","2","45.5000","10.0333","34","0"
"2.20","402360","5","0","1","09","0","2","37.5649","15.0786","29","0"
"2.20","533317","0","1","1","09","0","2","42.8333","12.8333","89","0"
"2.25","406438","5","0","1","09","0","2","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","10","0","2","42.8333","12.8333","45","0"
"2.20","403027","5","0","1","10","2","2","43.5618","11.1715","38","0"
"2.20","403027","5","0","1","10","2","2","43.5618","11.1715","38","0"
"2.25","457150","5","0","1","10","0","2","55.7235","12.4404","undefined","0"
"2.25","457150","5","0","1","10","0","2","55.7235","12.4404","undefined","0"
"2.25","457150","5","0","1","10","0","2","55.7235","12.4404","undefined","0"
"2.25","457115","5","0","1","10","6","2","55.7157","12.3980","undefined","0"
"2.20","533317","0","1","1","13","0","2","42.8333","12.8333","28","0"
"2.20","403027","5","0","1","14","4","2","42.8333","12.8333","35","0"
"2.20","533317","0","1","1","14","3","2","42.8333","12.8333","39","0"
"2.25","406438","5","0","1","14","3","2","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","14","0","2","42.8333","12.8333","47","0"
"2.20","526430","0","1","1","14","0","2","44.7167","10.6000","39","0"
"2.20","424671","5","0","1","15","3","2","42.8333","12.8333","20","0"
"2.20","520942","0","1","1","15","0","2","42.8333","12.8333","48","0"
"2.20","533317","0","1","1","15","0","2","40.8563","14.2464","80","0"
"2.20","533317","0","1","1","15","2","2","42.8333","12.8333","80","0"
"2.20","533317","0","1","1","15","0","2","44.4063","8.9339","20","0"
"2.20","533317","0","1","1","15","3","2","40.3548","18.1724","91","0"
"2.20","533317","0","1","1","15","0","2","42.8333","12.8333","89","0"
"2.20","526430","0","1","1","16","0","2","40.9319","14.1956","80","0"
"2.25","457153","5","0","1","16","0","2","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","16","1","2","42.8333","12.8333","42","0"
"2.20","402360","5","0","1","16","2","2","40.9726","14.2074","88","0"
"2.25","549774","0","1","1","16","1","2","55.9707","12.0225","undefined","0"
"2.20","533317","0","1","1","16","3","2","42.8333","12.8333","48","0"
"2.20","402360","5","0","1","17","2","2","42.8333","12.8333","40","0"
"2.20","533317","0","1","2","17","2","2","42.8333","12.8333","38","0"
"2.20","533317","0","1","1","17","2","2","42.8333","12.8333","28","0"
"2.20","542216","0","1","1","17","0","2","42.8333","12.8333","47","0"
"2.20","533317","0","1","2","17","2","2","44.6667","10.9167","47","0"
"2.25","457181","5","0","1","17","0","2","55.7537","12.5918","undefined","0"
"2.20","512669","0","1","1","18","0","2","41.1115","16.8554","29","0"
"2.25","517014","0","1","1","18","0","2","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","19","0","2","42.8333","12.8333","27","0"
"2.25","457143","5","0","2","19","0","2","55.6761","12.5683","undefined","0"
"2.20","533317","0","1","1","19","0","2","43.6265","11.5184","39","0"
"2.20","535921","0","1","1","19","4","2","48.8811","2.5929","54","0"
"2.20","536115","0","1","2","14","5","2","16.2500","-61.5833","69","0"
"2.20","402360","5","0","1","21","4","2","42.8333","12.8333","88","0"
"2.20","533317","0","1","1","21","0","2","45.0705","7.6868","38","0"
"2.20","402360","5","0","1","22","2","2","42.8333","12.8333","39","0"
"2.20","533317","0","1","1","22","6","2","42.8333","12.8333","34","0"
"2.20","533317","0","1","1","22","0","2","42.8333","12.8333","89","0"
"2.20","533317","0","1","1","23","0","3","40.3849","17.9613","49","0"
"2.20","533004","0","1","1","23","2","3","42.8333","12.8333","28","0"
"2.20","533317","0","1","1","01","2","3","43.7793","11.2463","45","0"
"2.20","402360","5","0","1","03","4","3","41.9000","12.4833","51","0"
"2.20","402360","5","0","1","06","0","3","51.5000","-0.1300","32","0"
"2.20","540058","0","1","1","08","0","3","45.4134","10.8957","31","0"
"2.20","533317","0","1","1","08","4","3","43.7793","11.2463","47","0"
"42.00","517011","0","1","1","08","0","3","55.6836","12.4871","undefined","0"
"41.67","533317","0","1","1","08","0","3","42.8333","12.8333","48","0"
"41.67","402360","5","0","1","08","3","3","43.7793","11.2463","24","0"
"41.67","533317","0","1","1","08","0","3","44.4833","11.3333","47","0"
"41.67","402360","5","0","1","08","0","3","45.2958","9.7609","47","1"
"52.09","499001","5","0","1","08","0","3","48.8600","2.3500","77","0"
"52.09","533317","0","1","1","08","0","3","42.8333","12.8333","49","0"
"52.09","465549","5","0","1","08","0","3","45.0500","7.6667","49","1"
"52.09","533317","0","1","1","08","2","3","42.8333","12.8333","42","0"
"52.09","540058","0","1","1","08","3","3","42.8333","12.8333","53","0"
"52.09","533317","0","1","1","08","0","3","40.3548","18.1724","28","0"
"52.09","534207","0","1","1","08","2","3","42.8333","12.8333","33","0"
"52.09","402360","5","0","1","08","2","3","42.8333","12.8333","88","0"
"52.09","402360","5","0","1","08","0","3","45.0705","7.6868","48","0"
"52.09","531170","0","1","1","08","2","3","45.0500","7.6667","39","0"
"52.09","447149","5","0","1","08","2","3","45.6433","13.7903","89","0"
"74.41","402360","5","0","1","08","0","3","40.8021","14.6933","92","0"
"74.41","530514","0","1","1","08","3","3","42.8333","12.8333","20","0"
"74.41","533317","0","1","1","08","5","3","45.6368","12.1875","40","0"
"74.41","553086","0","1","1","08","0","3","42.8333","12.8333","28","1"
"74.41","518964","0","1","1","08","2","3","48.8357","2.2473","51","0"
"74.41","402360","5","0","1","08","0","3","42.8333","12.8333","88","0"
"75.00","457117","5","0","1","08","0","3","55.9279","12.3008","undefined","0"
"75.00","457154","5","0","1","08","6","3","56.2661","10.0630","undefined","0"
"75.00","457176","5","0","1","08","0","3","56.2136","10.2644","undefined","0"
"75.00","405245","5","0","1","08","0","3","55.6761","12.5683","undefined","0"
"75.00","457190","5","0","1","08","0","3","55.6761","12.5683","undefined","0"
"74.41","520942","0","1","1","08","0","3","45.2890","8.8866","45","0"
"74.41","535476","1","1","1","08","2","3","40.6957","14.5154","92","0"
"74.41","533317","0","1","1","08","2","3","41.6617","14.9677","27","0"
"74.41","472675","5","0","1","08","0","3","43.7500","11.2333","29","1"
"74.41","453997","5","0","1","08","0","3","41.9000","12.4833","20","0"
"74.41","533317","0","1","1","08","0","3","42.8333","12.8333","33","0"
"74.41","533317","0","1","1","08","0","3","44.1793","12.3856","47","0"
"74.41","530514","0","1","1","08","1","3","42.8333","12.8333","28","0"
"74.41","533317","0","1","1","08","3","3","40.5612","15.4231","48","0"
"74.41","533317","0","1","1","08","0","3","42.8333","12.8333","39","0"
"74.41","539832","0","1","1","08","0","3","42.8333","12.8333","33","0"
"74.41","533317","0","1","1","08","0","3","42.8333","12.8333","49","0"
"74.41","533317","0","1","1","08","2","3","40.5369","17.4372","40","0"
"74.41","533317","0","1","1","08","1","3","42.8333","12.8333","39","0"
"74.41","534207","0","1","1","08","2","3","42.8333","12.8333","33","0"
"74.41","533875","0","1","1","08","2","3","42.8333","12.8333","29","0"
"74.41","533317","0","1","1","08","3","3","41.1256","14.7810","51","0"
"74.41","535476","1","1","1","08","2","3","42.8333","12.8333","88","0"
"74.41","402360","5","0","1","08","0","3","38.2597","15.7564","96","0"
"74.41","533317","0","1","1","08","0","3","42.4500","14.1333","38","0"
"74.41","402360","5","0","1","08","0","3","42.8333","12.8333","46","0"
"74.41","531340","0","1","1","08","2","3","42.8333","12.8333","28","0"
"74.41","533317","0","1","1","08","1","3","42.8333","12.8333","38","0"
"74.41","402360","5","0","3","08","0","3","45.4667","9.2000","40","0"
"74.41","533317","0","1","1","08","2","3","43.6843","10.5040","33","0"
"74.41","533317","0","1","1","08","0","3","42.8333","12.8333","91","0"
"74.41","453997","5","0","1","08","2","3","42.8333","12.8333","33","1"
"74.41","402360","5","0","1","08","0","3","44.4667","11.6333","05","1"
"74.41","533317","0","1","1","08","0","3","42.8333","12.8333","51","0"
"74.41","533317","0","1","1","09","2","3","42.8333","12.8333","29","0"
"2.25","549774","0","1","1","09","4","3","55.7235","12.4404","undefined","0"
"2.25","405245","5","0","1","12","0","3","55.3935","10.3949","undefined","0"
"2.20","528287","0","1","1","13","0","3","45.0705","7.6868","66","0"
"2.25","517013","0","1","1","14","0","3","56.3601","8.6161","undefined","0"
"2.20","540608","0","1","1","14","0","3","42.8333","12.8333","20","0"
"2.25","405245","5","0","1","14","0","3","55.7704","9.7011","undefined","0"
"2.20","533317","0","1","1","19","3","3","42.8333","12.8333","28","0"
"2.20","516766","0","1","1","19","2","3","42.8333","12.8333","29","0"
